month,dayofweek,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,0,0.031239195884110733,0.030036610184695486,0.029842252899941506,0.03067200900023734,0.03333320874533029,0.0377445584632319,0.06264097911219835,0.05784932451499448,0.048793956983500184,0.047788531798907484,0.04421628228153027,0.04030577633587929,0.039096649766304045,0.0383052044769453,0.03782024567508321,0.03670829774788497,0.03798189860903724,0.055718869662883544,0.05843333077927927,0.04664574834095501,0.043578080235919844,0.04075055550675859,0.03698862075474166,0.03350981223965001
1,1,0.026044590330304613,0.025045589331303613,0.024902082044939187,0.026266590552304837,0.029987472844615698,0.03627800770657912,0.06419532848104277,0.06213151927437642,0.04929911358482786,0.04697524697524697,0.042585192585192576,0.03954299668585383,0.03797551654694512,0.037054215625644184,0.03688850831707974,0.03667840096411524,0.03878581735724593,0.06216957645529074,0.06854732569018282,0.05130345844631557,0.04532927390070248,0.041741591741591734,0.03685996543139399,0.03341261912690483
1,2,0.02364949013512122,0.022948445434937993,0.023201270994665697,0.02418073594087004,0.028767803133164155,0.04389051716872829,0.1415011595641412,0.14197809469409667,0.06492123391358359,0.037544907749883734,0.03581945133732237,0.03295971333951351,0.03092462364886587,0.029681720712031692,0.028481891759447407,0.028159149007893774,0.028902643431685596,0.04002884084162821,0.04293165282368695,0.03467393306053144,0.03227427515536286,0.02990208471841163,0.027545500797492968,0.025130860636933133
1,3,0.029484592204094832,0.02823022857782119,0.02848127747774253,0.02950397141742209,0.032865384056368845,0.04272764189327868,0.07995246807494825,0.07073500951783636,0.0516711488438097,0.045633643019034796,0.04318921951980072,0.03949395588762523,0.037772729394831214,0.03681345833513179,0.03556526082218955,0.03550712318220777,0.03655271982854682,0.05188696281040876,0.0536857061565118,0.043353061959749375,0.041088336620458986,0.037970045021436055,0.035317735415600446,0.03251831996314426
1,4,0.032880559578902735,0.030887530763886433,0.030712858617617154,0.03151458414290929,0.034207282847195236,0.040856600055738074,0.06589359522379623,0.057833162586403836,0.04768058941055019,0.04578078449382367,0.04371612047275311,0.041151972617687806,0.03949062461974462,0.03831894741387092,0.0372561949733674,0.03647605814031079,0.03771152011869854,0.05534948167512552,0.05494518434780559,0.04489466680797446,0.04216271593598757,0.03975459544753358,0.03650647857027905,0.0340178911380381
1,5,0.0366634274017238,0.033996921844967894,0.03256126869958701,0.03221720346645721,0.03398463380092754,0.036412546502566666,0.04393180545159074,0.048666798421805546,0.05650759452321877,0.05478522035022973,0.04813738852440047,0.04450217549579698,0.040249488254165904,0.037883015772728526,0.03690406826418066,0.03609715337219768,0.03707712488441558,0.049702066132205014,0.05629664976719276,0.046653607206528225,0.042886297704490976,0.04077173012588077,0.03783079158555702,0.035281022447184444
1,6,0.035369473262067914,0.03233335635764941,0.03087354598866584,0.03129520025484825,0.03271171116373485,0.03532101910434035,0.04415307802459615,0.048073741042424185,0.05159543046364443,0.04952221107662044,0.04542628833935229,0.04267471074414245,0.04021695091387634,0.03880868752119869,0.03751795123449853,0.0374426926490919,0.038448889626583396,0.05310163311130332,0.06430897669973575,0.04974489401426201,0.04512731587677798,0.04216955037634447,0.03808806079244196,0.03567463136179895
2,0,0.027348908770680483,0.025342337696980376,0.02477073288073346,0.02602469094637513,0.02907682249646021,0.035465697161386665,0.058010743788858704,0.05370822670323348,0.04714548890669861,0.04682038866745819,0.04436248795759645,0.044025479284684206,0.04387186049031785,0.04485906964171095,0.044759038798867744,0.04556523975844933,0.044443465306564754,0.05022739154096322,0.06886170855061263,0.047976697576990995,0.04303350675982238,0.0395086103929664,0.034815496682905796,0.029975909238681923
2,1,0.025714377392673696,0.02340778441192369,0.022416776298738963,0.024028552881328324,0.027535956440071778,0.03397072144896987,0.05112269001315584,0.046225653658091094,0.04426955420678625,0.0448434256546454,0.04435841172129348,0.044118990084982344,0.044320153624769536,0.04613432787929201,0.047131506653206395,0.04827431302034097,0.04787198594076659,0.05307015053943917,0.07638414090827189,0.04903577255438203,0.044610174679063926,0.04150139580345705,0.03656363308757648,0.033089551096773244
2,2,0.0281093555262707,0.025943399133863995,0.025084166575237092,0.02594709740886526,0.029174458726634607,0.0352852417870558,0.05683385746108491,0.04808743708309654,0.04382825703997465,0.04336473990648295,0.04352006745653602,0.0441389121400808,0.04390222253999993,0.0446948861486041,0.0456921876406115,0.047658437182949966,0.04541728253218424,0.05005615214210252,0.07052733703243018,0.050033962492094936,0.045446868732194355,0.040987981839004234,0.03465530227850723,0.03161038919413355
