month,dayofweek,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,0,0.030579542119872415,0.029609709868139378,0.029549095352406064,0.030804681749739025,0.03466091951258233,0.04016240841675847,0.06698385056116533,0.061689220718618765,0.0502571306242814,0.04772094231518586,0.0429112285985058,0.03894242102072921,0.036981589543514964,0.035831838014922714,0.03506309201379701,0.03437420323181204,0.0359771204256486,0.054338508016991305,0.0586931317980863,0.047639160825704394,0.04472100485397192,0.041287144430921095,0.03766278124413698,0.033559274742508576
1,1,0.025646741527878287,0.024554906507211136,0.024212677845089722,0.026842971989054967,0.031126324762441513,0.039094130150502115,0.06937587225137795,0.06576912752099291,0.04983351674487167,0.04583666273679319,0.04040103547718135,0.03768204445518924,0.03580449638226627,0.03425583319335449,0.03266085924511892,0.03334767135373414,0.036316269519200126,0.06182250891285884,0.07029502308473613,0.054324090543028974,0.04803524641248601,0.043450481239432896,0.03626917383175222,0.033042334313446914
1,2,0.023209109039525725,0.0227962760031691,0.023016655991694775,0.02451863971514521,0.029527275818001346,0.04503583451466317,0.14279469752391244,0.14371203681499317,0.06524097610728802,0.037170758064663016,0.034315531932331805,0.031055365159927278,0.029523026066156487,0.02796943821316149,0.02648141796005841,0.02637820970096925,0.02770413227656171,0.04034835822979623,0.044876165266778185,0.03690363080584402,0.03447095142837194,0.030944871611961227,0.027273086018012878,0.02473355573701322
1,3,0.03113673499538647,0.029923856722893157,0.030147677439844867,0.03134374704189517,0.03563526600605644,0.04595755899179826,0.08553313121644346,0.07512237154415947,0.05188305765639362,0.04530821351257864,0.040693791142538405,0.03700738431432568,0.03528405326048398,0.034001286305622325,0.03224345324402916,0.032352267268476044,0.034114523664396317,0.05025438595715206,0.05368512406125786,0.04374677649510912,0.04084064584219844,0.037795622491416526,0.03438346239148456,0.03160560843406004
1,4,0.03300536935763492,0.031222008178303645,0.0316074901169532,0.03283088805908829,0.035905613732895504,0.042328960142181966,0.06961803812010603,0.061250036772948095,0.048759407534548826,0.0445901160402078,0.04233098899449064,0.039148734148323316,0.03671614023021387,0.035318260989532134,0.03405022829660603,0.03356026046405939,0.036158205845326384,0.05423223663721788,0.05626413222436267,0.04647086213035579,0.04259068209000193,0.04123135104318513,0.036783092356400364,0.03402689649505619
1,5,0.03574374714732571,0.033148598682640244,0.03198973246625992,0.0320577779080528,0.034497992136040635,0.03899736611797613,0.04727378554589193,0.052240055943821674,0.0585557197951518,0.05500060717471138,0.047380564546859225,0.043520817717776814,0.03914287867811784,0.0367811784214295,0.035766777912240214,0.03536269267328555,0.03623786174003709,0.04946170821277076,0.05660857330692472,0.04695135483708874,0.042619477327258785,0.039703991859671446,0.037211434984150644,0.03374530486451628
1,6,0.03461137730560589,0.03154775515440718,0.03077383101759643,0.031304610539232676,0.03374536861240989,0.0375301473456368,0.0466713502182611,0.05079032346511081,0.0529693130802491,0.049486654464600724,0.044978649833471794,0.04188709191797646,0.03913386714785159,0.03741426565670256,0.03607852226014818,0.03584468956640589,0.037166982409780405,0.05230713200062493,0.06375769138843854,0.04995225053621147,0.04583845057904631,0.04264549618573352,0.038372358906283786,0.03519182040821395
2,0,0.02873339568259039,0.02710278823666009,0.026908850574859304,0.02848586998266044,0.032490937879980655,0.03994860651962278,0.06469990060694833,0.05867124631741724,0.04960721243956991,0.04809143650391639,0.044364516042599944,0.042474899745712,0.040928502073984664,0.03998688368971505,0.0386038019437147,0.03913075098531816,0.03856935249063166,0.04778649504884805,0.06926253928194581,0.04865921452695159,0.04315112975067528,0.0380117817129544,0.034388209610887045,0.02994167835183609
2,1,0.02442358672689102,0.023294050272289542,0.023092158826548862,0.02566396554385993,0.029976261260726306,0.038636480596648606,0.05719993718932799,0.052314955933563195,0.046416558793296155,0.045000679569245465,0.04335519830886225,0.04211613904382627,0.04050232702983375,0.04076623741642288,0.039718513181664035,0.04061316939220118,0.04159623558224569,0.05088060298245128,0.07982101597581526,0.05261185511847597,0.04766881357766157,0.04282605798375104,0.037813080190490525,0.033692119503901254
2,2,0.02915187830999328,0.02703503530443851,0.02650970629450255,0.027437442501704733,0.031493862319806325,0.03892480937414682,0.06243522343950759,0.05367283906688111,0.04596499445557929,0.044656847586009685,0.04315978929907395,0.0426603385654895,0.04191504420656558,0.04097695668882278,0.04042963114398803,0.04186458156768011,0.04047879986905592,0.047962797389917045,0.07151720452507541,0.051170409743688604,0.046758163625753545,0.03998323087692421,0.033401091286913744,0.03043932255848167
2,3,0.026134251914970767,0.025218691927661692,0.02485738890579574,0.02621713146120525,0.029058345905556168,0.038199700856637805,0.07390654036169152,0.06267377186109904,0.049561968648221655,0.0472517012969354,0.04453351117902629,0.042496487331731864,0.04062522257690639,0.039480448844542576,0.03844963448825117,0.03890158701381109,0.03999197104395853,0.048110281596208275,0.0677954688198082,0.0487228132425975,0.043816085106934036,0.03949469376655164,0.034617750467816184,0.029884551382081185
2,4,0.027508295169088776,0.026040134725311307,0.026189078538448155,0.028212962116954687,0.03185645320973918,0.03817091990953228,0.07141542932741228,0.060608867288559236,0.05153956586007542,0.04904256663984008,0.04491344361850858,0.043078555970957215,0.04035626358799388,0.04001582058653823,0.03910213164880801,0.03868283604039757,0.03903329207130779,0.04882978976393031,0.0632485521785223,0.04498228319600881,0.041567840151997784,0.038823018452761655,0.035162004558431666,0.031619895388874775
2,5,0.033638397508307466,0.031146156630073592,0.03077739271574745,0.03132574054374171,0.03330253446366099,0.037380871434368246,0.042883541888290584,0.04737451059956351,0.05185725409341655,0.056061711064562474,0.051702345832008154,0.045024840156608126,0.042099404494258794,0.04225294188609719,0.04046121535812597,0.04011712709605957,0.0399142383997017,0.04789955364486802,0.06472423587730171,0.04623257624776549,0.04223512058168739,0.03792373578408256,0.033616463595187704,0.030048090104515097
2,6,0.030114784185803378,0.0275097939833968,0.026148094559411535,0.02729608081823262,0.029615157461838487,0.03251183725453671,0.04009432259424678,0.04418952892131168,0.048924430735996366,0.050764096765855575,0.047364902233446984,0.044787348180622286,0.04310074698527257,0.04202496112008802,0.04098094342810357,0.04063726955439361,0.04115711238857674,0.0500796370341811,0.07529490250780846,0.05301241702369762,0.04763926372926586,0.04312096309549081,0.038658978768752246,0.03497242666967021
3,0,0.024734742063941776,0.02257759663055657,0.02195972080290352,0.023201385145555576,0.02606805306045624,0.03330715326769593,0.05372366267330333,0.05212920798567553,0.04218012607820317,0.041791859609151646,0.041735689079365014,0.04181255401486252,0.03959332536434472,0.040434897863253334,0.04231907423083328,0.04709948195004371,0.0526968259708879,0.053906955981028154,0.06839993811387245,0.06432314018883152,0.054964341568064394,0.04277435115647237,0.03603388758207549,0.032232029618621816
3,1,0.02645155515775341,0.02400268516446632,0.022968001790109643,0.02378787200716044,0.02698769299619601,0.03515685835757439,0.10244618482882076,0.09287357350637725,0.05308212127992839,0.040947863056612216,0.03682345043633923,0.03673036473484002,0.03571984784068024,0.037855448646229584,0.038680689192213014,0.04182143656298948,0.04464085925262923,0.04230834638621616,0.0515211456701723,0.04847527411053928,0.04161467889908257,0.03564018796151264,0.03149429402550906,0.027969568136048333
3,2,0.029505323577093283,0.027174341672873848,0.027145861630811022,0.02757087148928712,0.030857030188844583,0.037564080094641364,0.06542741970818912,0.05738071243920607,0.04590435087411821,0.04482977697936292,0.04339482101388951,0.04235420409236296,0.0417725540025413,0.04348245191254436,0.04397647110371117,0.046028129518468214,0.04753976252026466,0.04555930421066468,0.055703676116198565,0.051933356701572966,0.04713227884151952,0.03715659641589625,0.0325406388292512,0.028065986066687115
3,3,0.026016169665634577,0.023346970856892326,0.022026001403884995,0.022782463704575345,0.02606160283684721,0.032159870242863015,0.05436306101447728,0.05235605067615916,0.04432346600576546,0.043174006774085824,0.042615178768170434,0.04329554050707962,0.04350112560681679,0.04491296140224939,0.04696654074106046,0.04980952142969103,0.05503206446058332,0.05253664753172938,0.06192768402138085,0.059619678923779035,0.05228562926077959,0.03925993907411741,0.0335773851846972,0.028050439906680262
3,4,0.024717034955942803,0.021918922942813727,0.02174276235709683,0.022814500630200282,0.025978572053657376,0.033833061136815404,0.0556019634517928,0.051050201220849675,0.04665073265755859,0.04978639108331942,0.04739969927683238,0.04579152360722327,0.04477320176978879,0.04658367798299539,0.04696100259240191,0.05003528894313877,0.051636645493300784,0.04905560878257124,0.05391423138863411,0.05263791953211748,0.04895673155058821,0.0413193177698297,0.035789011898226905,0.03105199692230409
3,5,0.027853436327285336,0.026122693414636404,0.025525885513722982,0.025975549397687057,0.02889990811216284,0.031686383621944834,0.03581053201308449,0.03800946043420861,0.04193913176798166,0.04573503581361895,0.0455168922360437,0.04636168410957805,0.04596244020344976,0.04717046171322969,0.04867174227776879,0.054696415139575884,0.05704351655678883,0.05349559648377247,0.05249645773931224,0.05546403357764727,0.05036749989967453,0.04233837567410995,0.03821011136641226,0.03464675660630332
3,6,0.03503541535310864,0.03195049428906858,0.030404886746313253,0.028820239259571317,0.029548899826310523,0.03149273180859812,0.03644076828228244,0.03907124398527573,0.04049097109861889,0.043941881005740396,0.04449473424302357,0.04319110630950986,0.042010211794673034,0.041603311812032626,0.04128376264088295,0.0449171141163079,0.049461567726775506,0.047054444731644614,0.05363892678768708,0.06502549206277111,0.058267414090221736,0.04698367951727237,0.039397427395272806,0.03547327511703689
4,0,0.02457159558263898,0.02202595713312432,0.020445905681701425,0.020493786028714243,0.02301947433364023,0.03074915785452155,0.04974768054631475,0.04625740275052642,0.043694806678111396,0.042633458985993994,0.04036612505349132,0.04147834561430983,0.04263545400045286,0.04674717880017835,0.05232723424163016,0.06357811828241224,0.07643897899150023,0.06316116026050897,0.04859156966740115,0.05020753137908366,0.05300154912872731,0.040031960131631045,0.031523223464562045,0.026272345408823346
4,1,0.02634659826802448,0.022781065088757397,0.02103893135586764,0.021193844122203317,0.024298448332783096,0.03188028544581863,0.04773090890621429,0.04641034106204129,0.04329176930695585,0.04428473474363207,0.04361302283058639,0.04385174086395612,0.043384463011402585,0.0470414201183432,0.05097518856185084,0.06566269649795567,0.07009675699012113,0.059859816644233926,0.04866673438809457,0.048902912867917814,0.054608019910099795,0.039895116438530095,0.029838484394443456,0.024346699850166346
4,2,0.020957307816409327,0.01955028008315217,0.018781968886702527,0.019472258808469672,0.02175867887501256,0.0260683625053557,0.03913362002845794,0.03711300125362997,0.03560547153942587,0.03591887903264199,0.035963840445170876,0.039478764989341504,0.04213413311751855,0.04689475326763677,0.0491097640319279,0.05925781931859657,0.07198851103670438,0.06679150070615865,0.05616606100999202,0.061566720091403904,0.07463594479796455,0.04959640520282886,0.03959645809860831,0.03245949505688941
4,3,0.02441198152963657,0.022237055891554464,0.0191158725559594,0.017905542942861438,0.020205169207747578,0.026100330212149993,0.03688204421003987,0.03739429482406819,0.03772438471854947,0.037608241977898645,0.038811236260008146,0.04013893116892168,0.042948362937506646,0.04843763562721359,0.05350023656442439,0.06452646159526335,0.08014704893521557,0.06682242019465523,0.053497791454094897,0.056298665336526645,0.06266206496902656,0.045461936356223226,0.036609414408301635,0.03055287612215282
4,4,0.027613144328915415,0.025531336913872826,0.02417308451503408,0.024084226881465186,0.026598897911464796,0.033081696977698,0.04441739223155792,0.041859561779539124,0.04065236735776749,0.04297155159391554,0.04196999912411761,0.043460268578544424,0.045021624139826376,0.04790315025698898,0.05333235166804817,0.0610578882094806,0.06854604792980755,0.054630942512919264,0.047024729079422206,0.04862289708889698,0.053196526428164324,0.04166788316998337,0.03376336196664791,0.028819069355921795
4,5,0.026316400985267458,0.023357500271103466,0.020992445250009036,0.02078976313302659,0.02145848502217884,0.02543079632125502,0.03341802089304065,0.035958647684259985,0.04099859026196341,0.0449244266807124,0.04729464557739874,0.0505001213510764,0.05000438929425312,0.05196149814358672,0.05382694820116393,0.05733838360366221,0.06212787821515805,0.0541587272079441,0.04826674515757566,0.05157549844309151,0.05834921225077845,0.04644776998032562,0.038856872860219056,0.03564623321094948
4,6,0.03048998860491617,0.027942373433175967,0.026724959884653843,0.026106369619311186,0.026811004395246623,0.028244691983907347,0.03272249482570172,0.035861956698681426,0.041026952861561355,0.04336294504778959,0.04367340294411758,0.04468151903444106,0.042989697914002006,0.045686146833794565,0.04744889653728983,0.04995814050836027,0.05282667844933838,0.050944164089207225,0.051613915955442895,0.06064393851305785,0.07220646031487638,0.047417501918560034,0.03865840329294667,0.03195739633962002
5,0,0.02680803855718892,0.02425241820339051,0.022171891862904795,0.022886627653655626,0.02582684792299287,0.028600324438098686,0.03506478707073957,0.03395120692313365,0.03167796167072214,0.03294068949799238,0.03583231108519181,0.03966741743251487,0.043892989053565805,0.05071775226067664,0.054769038952681655,0.06645534619019848,0.06998461600337845,0.05931133991594106,0.05007842821807066,0.05041191572653354,0.0590398576226195,0.05435511224619758,0.043733786474148856,0.037569295017462014
5,1,0.028692876600827373,0.026470079166205376,0.024386060385867034,0.02403755443943559,0.025734864160646426,0.029305685714686683,0.03576668969248833,0.03422609069886747,0.031049774757566168,0.031368653800274135,0.03290691382781155,0.03747725355483862,0.04146051279492413,0.04813748130776272,0.05915011328392398,0.07042938739359655,0.07840292277201787,0.0578527667629801,0.04756053634051604,0.05125376378625592,0.05809056164812907,0.050757902976568244,0.040449299791520156,0.03503225434229053
5,2,0.02411749552420811,0.022461161259254177,0.02123784286895995,0.02143396216645156,0.023766681467308915,0.026155712249624267,0.03056807281398182,0.029172583687275808,0.027307832215086557,0.0285240307628976,0.030108519344612027,0.03479855376581415,0.039617392610121316,0.04793077959686158,0.06252257313696377,0.08292609991857489,0.10049592939187485,0.07717715074259958,0.046253733062865635,0.04843758292998347,0.055829921202761465,0.04949520316794154,0.03764584350068415,0.03201534261329288
5,3,0.027815387977302958,0.025208595107704616,0.02430053641905949,0.02377637246057327,0.026256184765580597,0.029792445837621386,0.035514692094278634,0.033845488277183804,0.02926828187913517,0.029958554134324758,0.031488965241285215,0.03546818177120169,0.041768484900386704,0.04756308054849697,0.057768036038856045,0.07255536574093897,0.08181682610602287,0.05676769496315349,0.046934083798313514,0.050326384346544725,0.06008469308354583,0.05418452638464185,0.042065265057163403,0.03547187306668398
5,4,0.026009680757826475,0.02358909898649417,0.021835452225091347,0.02228426025530273,0.023815072260446754,0.027176424710491358,0.03214312896090741,0.03146128599193244,0.02885710093551366,0.030166647443245792,0.03402388568890855,0.03926599486695431,0.04459598254042607,0.04965919620992602,0.05547800801420494,0.07179594613362081,0.07830993960707326,0.060688732015312837,0.048603085005967106,0.0526619730134556,0.06441650640610692,0.05812063991237259,0.0414480492935589,0.033593908764859896
